parameterWaterBodyCategory,observedPropertyDeterminandCode,procedureAnalysedFraction,procedureAnalysedMedia,resultUom,phenomenonTimeReferenceYear,parameterSamplingPeriod,resultMeanValue,waterBodyIdentifier,Country,PopulationDensity,TerraMarineProtected_2016_2018,TouristMean_1990_2020,VenueCount,netMigration_2011_2018,droughts_floods_temperature,literacyRate_2010_2018,combustibleRenewables_2009_2014,gdp,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,3.55,FRFR129,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,3.30833,FRFR320,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.0175803,FRFR318A,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.0566667,FRFR318A,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3161-03-3,total,water,mg{N}/L,2009,2009-06--2009-08,0.866667,FRFR318A,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,9.19673834,FRFR129,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3161-05-5,total,water,mg{N}/L,2009,2009-01--2009-12,2.11056,FRFR129,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2009,2009-01--2009-12,0.016660495,FRFR656,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,2.304182668,FRFR317,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,74,ES017MSPFES111R040010,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,74,ES017MSPFES111R042010,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,1.05833,FRFR656,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3164-08-7,total,water,{massRatio},2009,2009-01--2009-12,11.5674,FRFR317,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.0645,FRFR201,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3163-01-7,total,water,mg{Si}/L,2009,2009-01--2009-12,6.88,UKSC020305,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14798-03-9,total,water,mg{NH4}/L,2009,2009-01--2009-12,0.0054096,UKSC023394,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,0.4618,UKSC020262,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31613-01-1,total,water,mg{NH3}/L,2009,2009-01--2009-12,0.000364767,UKSC020317,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,95.7167,UKSC020317,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,97.825,UKSC020165,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3163-01-7,total,water,mg{Si}/L,2009,2009-01--2009-12,1.4044,UKSC020093,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,0.2999,UKSC020093,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,1.52308,UKGB108045008870,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3142-01-6,total,water,uS/cm,2009,2009-01--2009-12,437.308,UKGB108045008870,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,1.7,UKGB108045015050,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.0186889,UKGB108047004000,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.126442,UKGB108048001270,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.148725,UKGB108048001231,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,1.93846,UKGB110063041450,None,,,,0,,,,,,,,,,,,,,,
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,1.0264,UKSC020262,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.0129,UKSC020165,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.0083,UKSC020093,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,6.9455,UKSC020093,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,17.38828206,UKGB108047004000,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_2303-17-5,total,sediment,ug/L,2011,2011-08-02--2011-10-18,10,CZOHL_0910,Czech Republic,137.6577053,21.99909212,6063076,0,21256.75,0.155745988,11.09255897,5.758580373,2.31E+11,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2009,2009-01--2009-12,0.054769037,UKGB108048001270,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,4.55417,UKGB108048001270,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,11.90495559,UKGB108048001231,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,3.125,UKGB108048001231,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3142-01-6,total,water,uS/cm,2009,2009-01--2009-12,560.917,UKGB112068060440,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,92.6667,UKGB112068060440,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2009,2009-01--2009-12,0.306909264,UKGB112068060530,None,,,,0,,,,,,,,,,,,,,,
RW,EEA_3161-02-2,total,water,mg{N}/L,2009,2009-01--2009-12,0.1073,UKSC020165,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31613-01-1,total,water,mg{NH3}/L,2009,2009-01--2009-12,0.000364767,UKSC020099,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_2303-17-5,total,sediment,ug/L,2011,2011-08-03--2011-10-19,10,CZOHL_1110,Czech Republic,137.6577053,21.99909212,6063076,0,21256.75,0.155745988,11.09255897,5.758580373,2.31E+11,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2011,2011-06-03--2011-10-06,10,CZMOV_1240,Czech Republic,137.6577053,21.99909212,6063076,0,21256.75,0.155745988,11.09255897,5.758580373,2.31E+11,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2011,2011-05-31--2011-10-12,10,CZHOD_0720,Czech Republic,137.6577053,21.99909212,6063076,0,21256.75,0.155745988,11.09255897,5.758580373,2.31E+11,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
RW,EEA_3164-08-7,total,water,{massRatio},2010,2010-01--2010-12,210.505,ES11795,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2010,2010-01--2010-12,0.4026797,ES11795,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,101.956,UKSC023394,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,10.832,UKSC023394,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2009,2009-01--2009-12,0.00755435,UKSC020262,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31613-01-1,total,water,mg{NH3}/L,2009,2009-01--2009-12,0.000364767,UKSC020262,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_118-74-1,total,water,ug/L,2013,2013-01-01--2013-12-31,0.001,ES030MSPF1003020,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_33213-65-9,total,water,ug/L,2013,2013-01-01--2013-12-31,0.001,ES030MSPF0606021,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_465-73-6,total,water,ug/L,2013,2013-01-01--2013-12-31,0.001,ES030MSPF0606021,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3133-06-0,total,water,mg{C}/L,2010,2010-01--2010-12,10.25,ES11795,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_789-02-6,total,water,ug/L,2013,2013-01-01--2013-12-31,0.001,ES060MSPF0614220,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,16.92477516,UKGB108045008870,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,9.47745441,UKGB108045015050,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,98.1083,UKSC020262,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-01-5,total,water,mg{O2}/L,2009,2009-01--2009-12,1.125,UKSC020317,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31613-01-1,total,water,mg{NH3}/L,2009,2009-01--2009-12,0.000364767,UKSC020093,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3131-01-9,total,water,%,2009,2009-01--2009-12,103.225,UKSC020093,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.0252,UKSC020099,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3152-01-0,total,water,[pH],2009,2009-01--2009-12,6.6458,UKSC020110,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.0055,UKSC020116,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,9.9,UKSC020116,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3131-01-9,total,water,%,2010,2010-01--2010-12,95.16,ES12040,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3164-07-6,total,water,{massRatio},2010,2010-01--2010-12,21.0714,ES12040,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3133-03-7,total,water,mg{O2}/L,2010,2010-01--2010-12,11.7917,ES12117,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,9.5818,UKSC020099,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,14.647,UKSC020099,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14798-03-9,total,water,mg{NH4}/L,2009,2009-01--2009-12,0.0074704,UKSC020110,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31615-01-7,total,water,mg{N}/L,2009,2009-01--2009-12,0.2272,UKSC020110,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3161-02-2,total,water,mg{N}/L,2009,2009-01--2009-12,0.0676,UKSC020110,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,0.2673908,UKSC020116,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_31613-01-1,total,water,mg{NH3}/L,2009,2009-01--2009-12,0.000364767,UKSC020116,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2009,2009-01--2009-12,0.01018195,UKSC020130,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3164-08-7,total,water,{massRatio},2010,2010-01--2010-12,7.7296,ES030MSPF0404021,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_14797-65-0,total,water,mg{NO2}/L,2010,2010-01--2010-12,0.3901986,ES030MSPF0404021,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3164-07-6,total,water,{massRatio},2010,2010-01--2010-12,11.9662,ES030MSPF0404021,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3161-02-2,total,water,mg{N}/L,2010,2010-01--2010-12,1.4163,ES11302,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2010,2010-01--2010-12,1.8801469,ES080MSPF15-05,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_31613-01-1,total,water,mg{NH3}/L,2010,2010-01--2010-12,0.00121589,ES080MSPF15-05,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3131-01-9,total,water,%,2010,2010-01--2010-12,101.2,ES080MSPF15-05,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,EEA_3161-03-3,total,water,mg{N}/L,2010,2010-01--2010-12,0.1535,ES080MSPF15-05,Spain,93.67719744,15.04788408,50941692,0,-40055.25,0.729193518,87.15892368,4.363288335,1.46E+12,49,8,3,14,15,9,0,2,0,16.84
RW,CAS_2303-17-5,total,sediment,ug/L,2011,2011-08-17--2011-10-20,10,CZHSL_0850,Czech Republic,137.6577053,21.99909212,6063076,0,21256.75,0.155745988,11.09255897,5.758580373,2.31E+11,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
RW,CAS_2303-17-5,total,sediment,ug/L,2011,2011-05-31--2011-10-12,10,CZHOD_0680,Czech Republic,137.6577053,21.99909212,6063076,0,21256.75,0.155745988,11.09255897,5.758580373,2.31E+11,62.3,2.4,8.4,14.9,9.1,2.2,0,0.7,0,25.5
RW,CAS_14265-44-2,total,water,mg{P}/L,2009,2009-01--2009-12,0.0175,UKSC020317,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3161-02-2,total,water,mg{N}/L,2009,2009-01--2009-12,0.557,UKSC006498,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14797-55-8,total,water,mg{NO3}/L,2009,2009-01--2009-12,0.757017,UKSC006576,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3133-06-0,total,water,mg{C}/L,2009,2009-01--2009-12,5.7423,UKSC006576,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3163-01-7,total,water,mg{Si}/L,2009,2009-01--2009-12,3.6992,UKSC006506,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3121-01-5,total,water,Cel,2009,2009-01--2009-12,9.0667,UKSC006506,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,CAS_14798-03-9,total,water,mg{NH4}/L,2009,2009-01--2009-12,0.043148,UKSC006521,United Kingdom,274.7089819,26.63751077,25867961,0,325435.125,0.032407019,0,1.728675496,2.76E+12,16.7,2.2,3.5,28.2,18.9,20.2,0,7.6,2.7,27.25
RW,EEA_3161-05-5,total,water,mg{N}/L,2009,2009-01--2009-12,0.521865,FRGR1245,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3161-05-5,total,water,mg{N}/L,2009,2009-01--2009-12,1.63916,FRGR0370,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3164-08-7,total,water,{massRatio},2009,2009-01--2009-12,29.4095,FRGR0371B,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3163-01-7,total,water,mg{Si}/L,2009,2009-01--2009-12,11.3167,FRGR0368C,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,CAS_7723-14-0,total,water,mg{P}/L,2009,2009-01--2009-12,0.0320833,FRGR0368C,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3161-02-2,total,water,mg{N}/L,2009,2009-01--2009-12,6.01758,FRFRR332_4,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
RW,EEA_3161-05-5,total,water,mg{N}/L,2009,2009-01--2009-12,7.33065,FRFR685,France,122.2994372,30.8319059,71176346,0,75808.375,0.005717646,0,4.457840432,2.81E+12,32,10,3,26,20,9,0,0,0,22.26
